,affiliationid,country
14979,1336527429,IND
14980,1341874111,AUT
14981,1342132253,USA
14982,1342175221,USA
14983,2799467792,USA
14984,2799567373,NGA
14985,2799626985,IND
14986,2799797810,USA
14987,2799980186,CAN
14988,2800026589,USA
14989,2800028685,USA
14990,2800080935,GBR
14991,2800326109,USA
14992,2800373032,USA
14993,2800373951,IND
14994,2800444561,USA
14995,2800493600,GBR
14996,2800756798,NLD
14997,2800802865,USA
14998,2800824388,GBR
14999,2800872281,UGA
15000,2801188216,USA
15001,2801220108,IND
15002,2801247514,DEU
15003,2801250990,USA
15004,2801376285,USA
15005,2801395546,USA
15006,2801486288,USA
15007,2801502357,USA
15008,2801771177,DEU
15009,2801787359,JPN
15010,2801820245,USA
15011,2802070489,GBR
15012,2802148028,CHN
15013,2802182369,USA
15014,2802196186,USA
15015,2802539857,JPN
15016,2802584246,AUS
15017,2802630937,IND
15018,2802729084,USA
15019,2802837601,GBR
15020,2803007727,USA
15021,2803009809,
15022,2803046337,AUS
15023,215927,IND
15024,11265933,IND
15025,13328022,CAN
15026,16371252,BRA
15027,18562188,JPN
15028,24101674,USA
15029,31746571,AUS
15030,33783412,NGA
15031,43986944,BGR
15032,46968129,USA
15033,47834966,USA
15034,51131684,IND
15035,52135202,JPN
15036,54594937,JPN
15037,54738626,DEU
15038,55022517,CHN
15039,56085075,EST
15040,64899234,USA
15041,68554272,USA
15042,72341708,IRN
15043,72448560,USA
15044,74640424,JPN
15045,82333064,CHN
15046,84886197,USA
15047,86695891,AUS
15048,89213011,ZAF
15049,92621186,ESP
15050,99312532,TUR
15051,103017756,USA
15052,107363760,USA
15053,111975934,USA
15054,114129787,USA
15055,116970179,DZA
15056,121297525,USA
15057,124612024,KOR
15058,126792128,UKR
15059,129929221,USA
15060,130462356,JPN
15061,131564278,CAN
15062,135230010,IND
15063,140508470,SWE
15064,143755573,CAN
15065,147853995,USA
15066,157485424,KOR
15067,163137577,RUS
15068,163389970,IND
15069,165085132,JPN
15070,168704049,FRA
15071,168995470,USA
15072,169744251,EGY
15073,170751988,CHN
15074,172780181,PAK
15075,174302876,USA
15076,178254495,IND
15077,181511440,JPN
15078,181998121,USA
15079,182023848,MYS
15080,186776151,USA
15081,195631090,SAU
15082,196699116,CHN
15083,197871738,USA
15084,201895276,IND
15085,214305349,GBR
15086,227875332,COL
15087,250481426,CPV
15088,268486012,GBR
15089,270441400,BRA
15090,283651000,USA
15091,323874257,IND
15092,342246540,IND
15093,863928135,DEU
15094,869053500,USA
15095,886582847,CAN
15096,904203459,USA
15097,1285426703,FRA
15098,1293035123,GBR
15099,1293477445,JPN
15100,1295755447,GBR
15101,1298633626,ITA
15102,1298986040,IND
15103,1308200039,PHL
15104,1309494358,USA
15105,1311482700,USA
15106,1315649409,USA
15107,1315723689,USA
15108,1329208217,USA
15109,1329527541,USA
15110,1332139074,BRA
15111,1332404233,NLD
15112,1338011860,GBR
15113,1344041399,USA
15114,2799409690,EGY
15115,2799431161,USA
15116,2799636893,USA
15117,2799688433,USA
15118,2799910692,USA
15119,2800043709,GBR
15120,2800190170,NGA
15121,2800203172,USA
15122,2800251061,USA
15123,2800478209,PAK
15124,2801194253,USA
15125,2801204984,KOR
15126,2801215448,GBR
15127,2801404133,USA
15128,2801703863,USA
15129,2801851450,IND
15130,2801874743,AUS
15131,2801992965,USA
15132,2802063107,ZWE
15133,2802093357,USA
15134,2802125700,CAN
15135,2802143127,TWN
15136,2802250515,KOR
15137,2802255150,GBR
15138,2802285112,USA
15139,2802296230,BEL
15140,2802296579,JPN
15141,2802431724,USA
15142,2802557195,NLD
15143,2802625927,CAN
15144,2802631561,AUS
15145,2802792484,
15146,2802949983,USA
15147,2149775,SAU
15148,5336590,FRA
15149,5467274,JPN
15150,14937891,USA
15151,17353258,IND
15152,20577493,USA
15153,22040003,JPN
15154,24407930,CHN
15155,27897274,ITA
15156,28777354,KOR
15157,31274949,JPN
15158,34062142,USA
15159,35320396,HKG
15160,39779234,ZAF
15161,39965400,USA
15162,46763700,CAN
15163,47367911,GBR
15164,49155475,JPN
15165,52170813,PSE
15166,52989892,CHE
15167,55982538,JAM
15168,60374024,IND
15169,61937129,USA
15170,71683514,KOR
15171,74316835,GBR
15172,76806599,TUR
15173,84641585,TZA
15174,84985371,JPN
15175,86588133,KOR
15176,88100897,JPN
15177,88273585,BRA
15178,90394297,USA
15179,90551184,KOR
15180,101286899,USA
15181,110261225,GBR
15182,118298837,IND
15183,119025939,IRN
15184,119878761,USA
15185,120832542,HUN
15186,121502294,IND
15187,122148513,GBR
15188,125081604,JPN
15189,128409426,USA
15190,142861451,CHN
15191,145354842,SDN
15192,148520331,PAK
15193,153908563,USA
15194,155607172,GBR
15195,157349981,USA
15196,159084141,USA
15197,161165907,USA
15198,169078443,IND
15199,171711596,ROU
15200,175234967,AUS
15201,179474682,USA
15202,181046868,NOR
15203,184983240,USA
15204,185052938,IND
15205,194744927,SGP
15206,199214256,DEU
15207,203339264,FRA
15208,204595228,FRA
15209,205200222,BGD
15210,223023118,CAN
15211,235400537,IND
15212,265519392,TUR
15213,348114922,USA
15214,860570246,USA
15215,871049931,USA
15216,874317431,CAN
15217,900356737,DEU
15218,902798049,THA
15219,928024532,USA
15220,929990332,FRA
15221,1280576195,GBR
15222,1282355914,PHL
15223,1298608278,PAK
15224,1300066018,KEN
15225,1309285459,USA
15226,1309631229,FRA
15227,1310430882,USA
15228,1311136651,USA
15229,1321897675,NOR
15230,1322336093,IND
15231,1323093577,IND
15232,1341049462,ITA
15233,1343052199,USA
15234,2799353513,USA
15235,2799393793,AUS
15236,2799436172,IND
15237,2799652900,AUT
15238,2800272927,USA
15239,2800354493,AUS
15240,2800461586,USA
15241,2800810323,USA
15242,2800959643,USA
15243,2801007157,MNG
15244,2801048434,USA
15245,2801344724,USA
15246,2801377583,GBR
15247,2801431887,CAN
15248,2801443355,ZAF
15249,2801659240,FRA
15250,2801818052,IRL
15251,2801875870,USA
15252,2801911631,USA
15253,2802109968,USA
15254,2802111681,USA
15255,2802170299,
15256,2802395249,ITA
15257,2802487149,USA
15258,2802673108,USA
15259,2802697702,GBR
15260,2802852257,USA
15261,2802911365,GBR
15262,2802994108,USA
15263,2845872055,CAN
15264,308837,CHN
15265,443046,USA
15266,4528857,MYS
15267,7350606,CHN
15268,12747144,CHE
15269,17994240,ARG
15270,20650654,ESP
15271,22351308,IND
15272,26233751,USA
15273,32231729,USA
15274,36909309,IND
15275,48074715,RUS
15276,49611733,GBR
15277,49946491,KOR
15278,53835047,USA
15279,56497099,USA
15280,59483232,CHN
15281,61032284,USA
15282,66760702,IND
15283,70844379,GBR
15284,78675632,CHN
15285,81471050,AUS
15286,91712215,DEU
15287,95067369,USA
15288,95240055,USA
15289,99434035,
15290,100228500,KOR
15291,112838535,USA
15292,119096390,ISR
15293,126595327,ZAF
15294,127165138,GBR
15295,139323680,USA
15296,147743226,USA
15297,148244530,USA
15298,152113546,GBR
15299,157773645,USA
15300,158878888,SDN
15301,159248542,USA
15302,159595087,GRC
15303,160888826,KOR
15304,161033783,USA
15305,166595947,BRA
15306,169666994,KWT
15307,173556653,KOR
15308,175594653,USA
15309,183550418,USA
15310,193482396,USA
15311,202429437,IND
15312,206093572,CAN
15313,206945453,DEU
15314,221180497,USA
15315,243381257,ESP
15316,244504473,IND
15317,253188195,IND
15318,271861418,USA
15319,273727760,CAN
15320,330495657,GBR
15321,340869894,IND
15322,554009009,BRA
15323,862330104,USA
15324,864088423,USA
15325,872248612,USA
15326,884722130,CZE
15327,920771179,GBR
15328,1280400925,RUS
15329,1287470202,USA
15330,1289395710,USA
15331,1289530486,CAN
15332,1292692585,USA
15333,1297996940,USA
15334,1298434055,USA
15335,1301779074,USA
15336,1301864278,USA
15337,1304085615,USA
15338,1311218312,ITA
15339,1313867356,USA
15340,1314475165,DEU
15341,1316736586,IND
15342,1318157472,PAK
15343,1318273639,USA
15344,1321829580,CHE
15345,1322918889,USA
15346,1323276237,USA
15347,2799294000,CAN
15348,2799355483,JPN
15349,2799443999,USA
15350,2799716945,USA
15351,2799832000,GBR
15352,2800023490,USA
15353,2800030765,USA
15354,2800055995,USA
15355,2800118018,CAN
15356,2800533921,SGP
15357,2800658630,USA
15358,2800842210,USA
15359,2801054048,USA
15360,2801187332,ITA
15361,2801192375,IND
15362,2801396871,AUS
15363,2801522054,USA
15364,2801570544,CAN
15365,2801802255,USA
15366,2801814493,AUS
15367,2801861862,GBR
15368,2802139500,USA
15369,2802234965,USA
15370,2802236040,USA
15371,2802385882,USA
15372,2802461698,USA
15373,2802499799,USA
15374,2802623625,USA
15375,1743320,USA
15376,2087004,USA
15377,5971364,TWN
15378,6593398,CHN
15379,10640828,IND
15380,13897259,CHL
15381,16365422,CHN
15382,21067949,CHL
15383,24542750,PAK
15384,27331136,BGD
15385,35637935,USA
15386,35777872,USA
15387,36523846,NLD
15388,39416897,USA
15389,41367789,KOR
15390,42135075,IRL
15391,45542416,TUR
15392,52180223,CHN
15393,53663418,DEU
15394,55693919,ISR
15395,61928449,JPN
15396,68288478,PAK
15397,70428276,USA
15398,71736372,IRN
15399,78874557,USA
15400,82425520,TWN
15401,88017793,EGY
15402,94402716,DEU
15403,100749904,ROU
15404,104338594,KOR
15405,108694102,GBR
15406,111567634,RUS
15407,117023515,IND
15408,117053339,USA
15409,117397414,USA
15410,117467261,ZWE
15411,117490054,GBR
15412,125608817,KOR
15413,125839683,CHN
15414,127670440,PAK
15415,137587207,RUS
15416,138622004,VNM
15417,143423679,LKA
15418,148863552,IND
15419,156545559,GBR
15420,158743462,KOR
15421,164819775,USA
15422,165075387,USA
15423,172324550,PAK
15424,175897420,GBR
15425,184531372,NOR
15426,184878464,USA
15427,184906618,USA
15428,186285673,GBR
15429,190805021,JPN
15430,192136035,USA
15431,193710463,RUS
15432,198089087,USA
15433,199145359,USA
15434,203189479,JPN
15435,205016115,CHN
15436,221818097,BGD
15437,255757356,DEU
15438,270045270,USA
15439,331491374,CAN
15440,332035737,GBR
15441,879325887,IND
15442,897542642,GBR
15443,901767563,BRA
15444,926137907,USA
15445,1280447149,IND
15446,1284133589,NLD
15447,1285139941,CHE
15448,1285402005,CHE
15449,1286406326,AUS
15450,1288403368,USA
15451,1297588116,USA
15452,1307383912,CAN
15453,1309625555,USA
15454,1322277299,USA
15455,1323404824,USA
15456,1324404579,SWE
15457,1324682000,USA
15458,1333924165,USA
15459,1341194114,USA
15460,1342100751,NOR
15461,2799393461,AUS
15462,2799496647,NLD
15463,2799697582,GBR
15464,2799770396,NGA
15465,2799853436,USA
15466,2800512416,USA
15467,2800614204,DEU
15468,2800620090,GBR
15469,2800715904,USA
15470,2800763630,USA
15471,2801054121,GBR
15472,2801307192,PAK
15473,2801505866,USA
15474,2801582688,USA
15475,2801768934,USA
15476,2801924832,USA
15477,2802039673,USA
15478,2802297482,CHE
15479,2802546215,CHN
15480,2802553946,CHN
15481,2802570766,AUS
15482,2802779352,USA
15483,2802834092,CAN
15484,2803070098,USA
15485,2803096469,GRC
15486,189991,DEU
15487,1632182,AUT
15488,9364636,USA
15489,11636772,USA
15490,18426424,IND
15491,18960004,TWN
15492,21516984,NLD
15493,25085605,USA
15494,27945538,AUT
15495,28992388,CHN
15496,38182162,USA
15497,40579832,ISL
15498,47271250,MDA
15499,53527052,JPN
15500,56592726,MUS
15501,57851846,USA
15502,60810045,ESP
15503,66527239,ZAF
15504,68214267,HUN
15505,71353707,ITA
15506,78277041,IRQ
15507,85230861,USA
15508,87354575,TWN
15509,92854071,GBR
15510,94305156,IND
15511,95650031,EST
15512,97437174,USA
15513,99215809,USA
15514,104245309,USA
15515,110883965,USA
15516,111146913,USA
15517,112612939,USA
15518,113992204,CHN
15519,115873059,CHN
15520,119336515,USA
15521,130913789,BRA
15522,142637625,JPN
15523,151154110,IND
15524,152743029,TWN
15525,159011437,USA
15526,159253421,ZAF
15527,161140089,USA
15528,175381709,USA
15529,180888907,IND
15530,181311053,IND
15531,182247830,FIN
15532,182937616,KOR
15533,185127551,CZE
15534,193427800,USA
15535,194203855,CHE
15536,196585927,CAN
15537,204903191,DEU
15538,205473287,USA
15539,210300861,GBR
15540,216106892,USA
15541,239271551,USA
15542,256521419,USA
15543,258284569,IND
15544,295853217,USA
15545,301615471,ETH
15546,308622825,SDN
15547,316825616,FRA
15548,318025780,USA
15549,510634243,IND
15550,865206517,USA
15551,874386039,ARG
15552,884595191,USA
15553,886398382,USA
15554,901401019,USA
15555,903300897,USA
15556,908817564,POL
15557,1281027232,USA
15558,1285013897,DEU
15559,1288289746,GBR
15560,1292848113,USA
15561,1292875679,AUS
15562,1293487830,USA
15563,1302486900,USA
15564,1327533815,TWN
15565,1328290849,AUT
15566,1329037650,USA
15567,2799276119,CHE
15568,2799733137,USA
15569,2799833171,USA
15570,2800117799,USA
15571,2800213357,THA
15572,2800256735,IRL
15573,2800340543,IND
15574,2800465713,USA
15575,2800512976,CZE
15576,2800534554,USA
15577,2800567748,CAN
15578,2800747041,KOR
15579,2800754802,USA
15580,2800874793,USA
15581,2800973268,GBR
15582,2801035888,MCO
15583,2801266009,USA
15584,2801281511,IDN
15585,2801312332,CHN
15586,2801416502,DEU
15587,2801454379,CHN
15588,2801547476,JPN
15589,2801837686,USA
15590,2801882885,CHN
15591,2802008203,JPN
15592,2802024501,IRL
15593,2802108709,NZL
15594,2802557943,ITA
15595,2802678583,USA
15596,2802904227,GBR
15597,2803051987,LTU
15598,2803062886,MEX
15599,2803094843,IND
15600,3097109,DEU
15601,5791819,PHL
15602,13089092,NLD
15603,14140830,TWN
15604,15704514,GBR
15605,23523235,JPN
15606,25205351,IND
15607,28630478,IND
15608,30210845,SGP
15609,31459862,USA
15610,42321615,USA
15611,49502546,USA
15612,50268529,IND
15613,55884533,GBR
15614,56541667,USA
15615,60060512,USA
15616,75028090,USA
15617,75430998,TWN
15618,89525857,CAN
15619,92267284,USA
15620,98805295,GRC
15621,99714305,PHL
15622,105937189,JPN
15623,108714496,TUN
15624,109935558,CHN
15625,117331123,CHN
15626,118118575,USA
15627,120673008,USA
15628,122725048,UKR
15629,129798099,IND
15630,137296409,USA
15631,137996928,TUR
15632,140491907,USA
15633,148518341,CYP
15634,154149054,DEU
15635,157219812,IDN
15636,165232561,THA
15637,166416128,USA
15638,166545265,USA
15639,167471854,AUS
15640,168036236,UKR
15641,170040867,USA
15642,170627324,BGR
15643,173457850,IND
15644,174104030,CHN
15645,176933996,USA
15646,177492531,KOR
15647,180297670,USA
15648,180388969,CAN
15649,183158303,FRA
15650,183452621,USA
15651,183816158,CHN
15652,192238737,ISR
15653,192703390,TWN
15654,193629610,EST
15655,196220675,USA
15656,197219897,PHL
15657,197312921,USA
15658,197380109,RUS
15659,197487182,DEU
15660,198387804,CAN
15661,200146187,USA
15662,203021718,JPN
15663,207852960,CAN
15664,209803261,OMN
15665,209851705,USA
15666,222631559,GBR
15667,222723317,CHN
15668,235110982,IND
15669,237094272,EGY
15670,270129567,JPN
15671,293380024,USA
15672,334321317,IND
15673,904090387,LBN
15674,908242711,USA
15675,916559398,JPN
15676,1280943186,USA
15677,1281389954,CHE
15678,1285739803,USA
15679,1287762061,USA
15680,1294667018,ISR
15681,1295348118,USA
15682,1300027531,USA
15683,1315981177,CHE
15684,1316380414,USA
15685,1319467473,USA
15686,1327623366,USA
15687,1328773523,GBR
15688,1330536542,USA
15689,1332470094,IND
15690,1332882736,NOR
15691,2799389823,KOR
15692,2799398556,USA
15693,2799566240,USA
15694,2799580044,USA
15695,2799631479,USA
15696,2799681489,FRA
15697,2799714274,CHN
15698,2799823163,
15699,2799994930,USA
15700,2800026612,USA
15701,2800397025,NZL
15702,2800477532,GBR
15703,2800562746,ESP
15704,2800614519,IND
15705,2800664805,GBR
15706,2801041338,USA
15707,2801123574,USA
15708,2801171160,USA
15709,2801233810,GBR
15710,2801429052,USA
15711,2801450391,IND
15712,2801711128,SWE
15713,2801733747,USA
15714,2801963340,ESP
15715,2802209374,THA
15716,2802331761,ZAF
15717,2802437833,CAN
15718,2802461946,IDN
15719,2802952866,USA
15720,2803082546,LBN
15721,8264552,POL
15722,9729102,USA
15723,10248445,USA
15724,13591777,CHN
15725,25595343,USA
15726,33875959,NOR
15727,38523324,AUT
15728,52354020,ESP
15729,57506635,JPN
15730,59365661,IND
15731,67206655,USA
15732,67255865,VNM
15733,68260882,USA
15734,73236664,USA
15735,75420490,USA
15736,75689368,CHN
15737,76214153,CHN
15738,79272914,USA
15739,79905719,PHL
15740,84129233,JPN
15741,91054889,USA
15742,91819753,IDN
15743,93320256,USA
15744,94636206,IND
15745,99731219,SYR
15746,102101047,USA
15747,102252114,USA
15748,109144446,DEU
15749,110263422,SWE
15750,115020962,USA
15751,124158823,FRA
15752,125968788,NOR
15753,126884977,JPN
15754,133010875,USA
15755,135218257,CHE
15756,139290212,USA
15757,141059654,ARE
15758,144999699,TWN
15759,149213910,BEL
15760,153414339,RUS
15761,158332891,USA
15762,170402219,LTU
15763,170754417,HUN
15764,181212112,IND
15765,184565670,USA
15766,189586868,IND
15767,193551780,USA
15768,195152964,JPN
15769,195674560,GBR
15770,195939026,GBR
15771,199936661,UGA
15772,200911929,KAZ
15773,203089679,IDN
15774,206935292,SAU
15775,264750291,BGD
15776,282831249,
15777,293362453,PRT
15778,319193654,IND
15779,319786031,MOZ
15780,327500432,NGA
15781,331344534,JPN
15782,867333293,USA
15783,869318450,USA
15784,876816886,USA
15785,879789424,POL
15786,910567637,USA
15787,920791158,USA
15788,930934608,KOR
15789,1281210470,AUS
15790,1283111495,MKD
15791,1284772924,USA
15792,1296551785,NOR
15793,1297830933,USA
15794,1298335345,GBR
15795,1304161147,USA
15796,1306956679,GBR
15797,1308574656,USA
15798,1311218932,USA
15799,1311717221,USA
15800,1314361725,USA
15801,1318555843,CHE
15802,1329588177,USA
15803,1332258667,
15804,1333167005,CHN
15805,1333636663,USA
15806,1342378838,USA
15807,2799409606,USA
15808,2799548806,GBR
15809,2799646508,USA
15810,2799845751,GHA
15811,2799998900,USA
15812,2800091341,CAN
15813,2800133280,GBR
15814,2801020569,GBR
15815,2801055619,DNK
15816,2801076587,RUS
15817,2801155476,IND
15818,2801327543,AUS
15819,2801405887,USA
15820,2801599501,GBR
15821,2801757144,USA
15822,2802209371,ZWE
15823,2802306230,USA
15824,2802309719,USA
15825,2802742190,USA
15826,2802789608,USA
15827,2802841970,USA
15828,3150213,CHE
15829,4287427,TGO
15830,7299805,BGD
15831,11259723,USA
15832,12419238,IND
15833,14403649,USA
15834,22289153,TWN
15835,22555787,USA
15836,25243094,USA
15837,29181729,
15838,31419693,KOR
15839,32232075,USA
15840,32869338,OMN
15841,36344538,USA
15842,37987034,CHN
15843,44957566,USA
15844,48270317,USA
15845,51361536,SLV
15846,55061410,USA
15847,57664883,KOR
15848,59596033,JPN
15849,66804793,CUB
15850,67337280,EGY
15851,67527582,USA
15852,70142633,IND
15853,73860910,USA
15854,74966039,IND
15855,78004907,USA
15856,90264356,FRA
15857,91443412,JPN
15858,91600406,ARE
15859,92022249,USA
15860,92403157,CHN
15861,96221595,HUN
15862,102134673,SWE
15863,103193709,PHL
15864,105695857,USA
15865,112756935,DEU
15866,113618177,USA
15867,118136607,CAN
15868,123942654,JPN
15869,124718575,USA
15870,125077922,ITA
15871,126595936,AZE
15872,130154026,USA
15873,130217899,FIN
15874,132359460,IND
15875,145462454,UKR
15876,147020272,USA
15877,154348853,DOM
15878,161913731,ARE
15879,163086451,PRI
15880,164160370,JPN
15881,165525304,GBR
15882,169457105,GBR
15883,170593348,USA
15884,174154184,USA
15885,177340980,USA
15886,178665097,USA
15887,180761190,ISR
15888,183973265,IND
15889,185852735,GBR
15890,186727570,USA
15891,187887247,KOR
15892,188654090,USA
15893,189643551,VNM
15894,199612878,USA
15895,202502355,SGP
15896,206651237,USA
15897,256985091,NOR
15898,267684635,GBR
15899,270586704,TUR
15900,301857485,USA
15901,317494275,CAN
15902,347335806,IND
15903,563952539,USA
15904,819021205,USA
15905,872557436,USA
15906,891039680,USA
15907,894524546,USA
15908,902764099,MYS
15909,905000135,BHS
15910,1281833243,USA
15911,1294194843,USA
15912,1295271775,USA
15913,1297592001,AUS
15914,1305444813,USA
15915,1306203496,USA
15916,1310826714,USA
15917,1311524620,IND
15918,1320351128,USA
15919,1324540951,
15920,1327714866,USA
15921,1331168281,HUN
15922,1331244760,CHN
15923,1343028186,USA
15924,2611379103,IND
15925,2799272722,FIN
15926,2799452066,IND
15927,2799773085,CHN
15928,2799861705,USA
15929,2799958100,USA
15930,2800182745,ETH
15931,2800386880,USA
15932,2800557468,USA
15933,2800582552,GBR
15934,2800655636,GBR
15935,2800705548,USA
15936,2800710239,USA
15937,2800776015,GBR
15938,2800944796,GBR
